Date_time,FGO TK1551 Level Ctr PV - mm,FGO TK1552 Level Ctr PV - mm,FGO TK1553 Level Ctr PV - mm,FGO TK1554 Level Ctr PV - mm,FGO TK1555 Level Ctr SP - mm,TK1551 Air Blower Flow Loop PV - m3/h,TK1552 Air Blower Flow Loop PV - m3/h,TK1553 Air Blower Flow Loop PV - m3/h,TK1554 Air Blower Flow Loop PV - m3/h,TK1555 Air Blower Flow Loop PV - m3/h,FGO Mass Pull % PV - %,pH Indication for FGO - PV -  pH,FGO FLTS FD TNK DNSTY CONTROL MEAS -  %(PS),Collector Added To TK1550 PV -  m3/h,FGO FLTS FD TNK WTR FLW CONTROL MEAS -  m3/hr,PAX Flow to TK1552/3 Controller PV -  L/H,FLOW Collector to FGO TK1550 PV -  L/Hr,FROTHER  Flow 1 to TK1551/2 Controller PV -  L/H,FROTHER  Flow 2 to TK1551/2 Controller PV -  L/H,FROTHER  Flow to TK1551 Controller PV -  L/H,PROMOTER  Flow Rate- PV -  G/T,FGO CYCLONE Feed Density (%) - %,FGO Cyclone Overflow Density (%) - %,FGO CYCLONE O/F Sizing Control PV - % -150,[OV] FGO Cyclone Overflow Density Control PV - %,FGO Conc Flow Controller PV -  m3/hr,FGO Tails Flow Controller PV -  m3/hr,FLOTATION CONCENTRATE DENSITY -  %,FGO Flotation Rougher Tails Density  -  kg/m3,GT #1 bed level control PV - %,GT #2 bed level control PV - %,FLOW - m3/h,FLOW Collector to FGO Cyclone Under Flow - L/Hr,FIT5380 FGO Additional Feed To HGO Flots Flow - m3/h,Rougher to Float Flow Ctrl PV - m3/h,FLOATS R_Feed Density - kg/m3,Rougher to Flotation Feed Density  - %,Grinding Thickener 2 underflow  flow.CTRL PV - m3/h,Grinding Thickener 1 underflow  flow.CTRL PV - m3/h,TOTAL GT1 slurry feed GT1 TANK - T/H,TOTAL GT1 flow rate FEED TANK - m3/H,TOTAL GT2 slurry feed GT2 TANK - T/H,TOTAL GT2 flow rate FEED TANK - m3/H,TK2008 GT FEED MIX TANK LEVEL - %,TK2011 GT FEED MIX TANK LEVEL - %,[OV] FGO Sag Mill Feed Ctrl PV - t/h,[OV] FGO Sag Mill Motor Power - kW,[OV] FGO BM Motor Power - kW,[OV] FGO SM Feed Dilution Flow  PV - m3/h
22/03/2019,252.5122838,249.6320117,288.5707923,243.6999905,182.9649284,709.0664973,627.8271625,616.6889741,611.8530393,610.5299084,30.33751493,5.483575863,32.3671719,494.3906555,208.3953654,0.173554994,61.03605561,0.011718752,9.636133505,2.036975732,0.017385168,60.002116,39.84200607,77.64808356,36.21060382,450.1867832,195.9929213,36.84341045,1288,13.84658381,3.955035741,6.225778864,136.6752705,1.027461103,463.4477394,1120.780771,32.36351218,627.0092549,599.9498399,1,795.0535574,515.0716717,1422.090348,69.65618621,73.68899342,778.5054746,2820.270846,4088.475794,175.3184708
23/03/2019,204.7756489,269.2055063,273.4165391,235.3369616,170.5647368,755.251927,712.4005436,749.6128323,709.1579312,680.6205022,30.32317049,5.036286248,33.76480033,494.3906555,157.4307215,7.666477363,75.0460443,0.011718752,10.04590411,2.177727172,0.01786539,60.0487534,40.86859007,75.30925192,36.73014346,429.8069457,236.2033049,34.26822928,1179.799261,13.59814102,12.09300089,8.027916748,140.3053852,1.027381829,498.7937688,1128.311092,33.73786458,661.1747456,623.8556265,1,680.5471329,510.6916309,1341.730053,69.66878436,84.45676831,816.6437951,2809.587282,4106.479075,176.2028265
24/03/2019,204.3798564,281.8191724,289.2071505,206.3354462,151.7963285,713.2152096,664.5386083,677.6910971,711.5831613,694.2078706,33.80909737,4.926501202,33.98156575,494.3906555,174.2497903,0.175001628,86.25634426,0.011718752,10.74046241,1.700432808,0.018054057,60.52389245,41.1253141,73.31852737,37.06458572,400.501592,237.2793706,39.12723167,1172.747191,13.87307623,18.57180218,15.30223146,216.8178301,1.021092058,537.4454649,1147.128298,33.96923415,713.6983324,639.6683705,1,724.0690537,511.4185336,1437.737324,69.65070044,84.76122966,827.1790617,2786.326071,4101.520654,175.1864746
25/03/2019,121.9555137,274.9249417,295.8877292,166.513172,75.16491911,783.4677561,702.9182789,722.5932759,605.660077,695.3688119,57.29261753,5.445875582,29.16198141,494.3906555,222.5329916,0.1640625,144.7512574,0.011718752,17.96804037,1.261389823,0.018054057,59.42367293,40.76096127,74.48993917,35.41098992,820.7944943,289.7076385,24.84666045,1293.687241,13.96556912,24.88333147,11.36198883,300.0258413,0.378174844,811.0610367,1227.015596,29.15057134,749.0180471,699.9958014,1,774.4293431,592.5332218,1523.485257,69.71028684,77.28547068,813.0807671,2664.819375,4082.682682,164.8571933
26/03/2019,141.6736171,276.3970198,296.7417156,217.706001,73.05455852,790.7209688,736.4233648,793.0278964,644.0081897,685.2739282,59.30465069,5.507505087,28.0608383,494.3906555,298.0454008,0.18367513,139.3728588,0.011718752,17.56199861,0.962279014,0.018054057,59.46477656,41.58874993,73.40148169,35.51869255,759.2850963,387.4072919,24.59973845,1257.647789,13.65309879,8.076116313,14.45854552,313.5163341,0.439213503,902.6966658,1212.37216,28.05917462,786.0004342,699.8472432,1,762.3873964,701.7332183,1548.369788,69.70463467,82.18371917,836.1686703,2720.322483,4086.044182,187.2710534
27/03/2019,179.830809,267.9965634,292.5845644,215.4340244,80.06159125,817.0744573,768.3226626,770.7634819,603.099325,635.2296341,53.45872203,5.532278395,28.00737111,494.3906555,305.2756456,0.18284017,107.8314281,1.259308796,15.72594765,0.851528102,0.6838156,58.90128154,41.74915256,74.33126155,36.7134008,829.7476398,548.079941,25.19995455,1241.067262,13.92741687,22.01586207,6.966323065,317.833155,100.6135033,1144.699414,1209.761935,27.92859197,1346.68881,654.507102,111.1959723,40.78156006,1427.153829,1374.545104,69.89072174,86.24559493,852.227337,2672.567648,4097.006719,195.353651
28/03/2019,172.2306008,287.0885661,295.9792464,244.8986433,94.49327254,768.1786853,552.9964785,728.062951,688.1707899,637.205225,51.74586487,5.544789824,28.21194808,494.3906555,316.9987274,0.219285654,116.4808655,1.561787486,16.82233081,1.312760556,0.845229745,59.39930286,42.11242971,73.91444419,38.25828589,818.6109555,627.07145,26.0596098,1249.602705,16.22851172,14.39324423,14.06231519,319.7569912,303.9686129,1238.747341,1213.473243,28.10707842,1359.583831,480.6639353,237.3679785,-221.6310473,1469.47563,1096.170117,70.49969803,86.79446623,867.8438453,2835.913348,4124.967483,200.4184066
29/03/2019,156.3391163,255.8634634,292.0299702,234.398108,100.1839166,778.9475331,602.8025829,682.7998543,665.0057825,704.5860838,47.34014842,5.557235106,27.35466238,494.3906555,340.7511067,6.607947055,97.64687374,1.561787486,11.55298418,1.999871614,0.845229745,58.8558447,39.8222658,80.3815734,37.8299511,803.7485783,739.5731309,26.50066394,1202.472376,24.25199162,9.07538895,11.02759521,286.4152562,324.8140349,1360.133865,1208.844944,27.33672974,1092.092002,533.1159452,418.5119819,256.8595704,1102.217423,1321.466425,71.33931564,84.36749669,811.7327776,2999.614219,4009.335679,197.6441839
30/03/2019,154.2094553,271.6547438,294.5897366,259.9162769,55.56641975,742.6744792,623.9621552,683.9155979,645.8375029,641.500739,49.95431729,5.650168555,29.76066938,494.3906555,286.8810023,0.856177936,104.439594,1.561787486,13.60708205,1.165007914,0.845229745,60.91738845,42.56166858,77.65514303,40.2157731,931.2419576,749.5004818,26.20052264,1253.583833,16.62772156,2.970922893,10.93929244,275.6671509,244.6973763,1454.831701,1237.561472,29.59920994,977.1981881,607.8459379,434.8791533,469.0917785,1126.265555,1417.914877,71.11096618,81.4851624,863.3437561,3481.623821,4138.745714,194.5054924
31/03/2019,210.68764,288.1918452,295.2182454,232.6899974,159.6976324,567.786981,493.3296875,528.3552367,497.3451118,559.9027731,32.71407261,6.139868178,17.95184976,494.3906555,210.2685125,3.510490726,59.34400636,1.133034759,10.1508352,2.280463879,0.892662047,38.6675196,25.51020512,86.40679593,22.86811065,476.9672126,375.653598,21.314193,1163.791769,21.576288,2.219484287,9.158333414,171.4667784,0.078425152,655.9037441,1154.377056,17.96946278,593.7659847,610.8293804,229.3239629,925.0772174,427.3020522,1518.551558,71.48847359,82.41318476,509.0835681,2201.925954,2573.656637,115.102459
1/04/2019,175.3970279,298.4729063,297.052009,255.2112579,104.5858177,633.9805899,608.3062869,764.403023,601.7451138,657.1645365,53.00733305,6.426619638,28.89845604,494.3906555,343.4684654,9.821955291,109.0570283,1.105465293,13.45495682,0.72331392,0.895712018,62.27073053,43.0597633,78.70138998,37.97730665,641.2292966,453.3148035,27.17754861,1265.795357,18.69998567,14.9511388,19.44639465,305.1431798,74.30546823,961.6777516,1245.9209,28.8191445,1188.220205,674.2790036,65.93159607,230.0261482,1349.238153,1407.496994,70.79148891,85.54078708,852.0848121,3387.889101,4047.541275,175.030071
2/04/2019,267.6630518,293.411564,290.2334328,284.3282473,240.1742617,578.9584666,503.6645132,508.883007,509.5656729,540.9832967,12.08323297,6.579782837,7.66667155,494.3906555,106.3622588,4.166602823,25.45131067,1.105465293,4.059821704,2.295057498,0.895712018,16.36013696,10.24112717,91.31631105,9.151268297,160.04357,130.5337648,48.9344258,1069.38614,18.21879169,28.95992363,13.65740422,64.72933474,23.28234746,261.0688817,1061.557293,7.784718062,1080.937397,497.9053602,32.71797254,202.374474,1171.766446,1281.311577,72.60543731,80.40668287,194.2081672,817.9638645,1104.164852,41.97164558
3/04/2019,135.5277781,271.2115757,290.93891,229.4086182,78.57731839,728.2734409,653.2200665,717.1857203,680.6591154,653.3221887,52.47763342,6.197312242,29.48534416,494.3906555,343.1771941,2.473280981,114.2820808,1.105465293,13.13958678,0.724583878,0.895712018,60.85170663,41.10530466,79.6482459,40.13503143,883.5656056,697.2037247,25.61778061,1206.824309,28.32380324,30.99112126,10.19583781,300.0852606,242.3030548,1374.545954,1240.605545,29.40142465,1289.205542,561.9055234,282.8098306,-52.83274425,1474.87795,1199.99553,70.67480115,84.39622306,794.7632911,3278.843342,4016.482196,158.1940951
4/04/2019,111.702762,280.9823236,290.7558903,203.3823338,66.34564052,767.0913972,718.6180092,832.5558056,712.6631365,567.7910202,49.28925611,6.068487579,30.26279658,494.3906555,343.6137113,23.00928817,122.2159374,1.105465293,14.51936869,4.543574082,0.895712018,58.37895019,37.75937071,80.92920747,41.55956708,972.8735644,755.0803046,21.90659037,1184.821436,18.77113387,33.15259434,9.033006925,341.6149153,311.4295124,1441.60995,1241.192241,30.25559253,1225.836757,560.3887915,348.5567203,195.0784718,1397.93141,1372.900599,71.1736101,87.61215598,730.59574,3056.876214,3939.116368,156.0747855
5/04/2019,111.1597495,265.3051545,268.6520319,191.6522029,140.1085683,645.9609066,604.35972,677.9667996,628.2739968,505.3845411,16.45842216,6.359553604,22.13758659,494.3906555,286.9578071,12.15069708,48.36002888,1.366894411,5.49102343,2.61608291,0.895712018,23.50473955,27.48303004,73.73419106,55.49794551,410.3614548,581.7308232,44.72382789,1071.837923,12.94167213,30.43705881,11.73293358,118.5722228,94.52999222,945.1453773,1169.593373,22.19888014,995.1168569,465.0266915,172.3852543,395.8516217,1227.664678,1376.108911,72.23575441,86.43822114,271.2635232,1106.638793,1475.54911,59.191284
6/04/2019,131.3374929,276.5998367,291.0697077,268.0544292,102.4380144,641.0544288,772.025561,747.6170664,752.5651549,550.8367826,43.06930414,5.961595533,27.74614177,494.3906555,236.0401534,22.26814824,95.60321339,1.818503915,12.01302127,2.498288033,1.940274641,50.92419575,34.71174622,79.05522935,35.24947553,577.8925795,528.2178837,30.08960431,1209.433404,20.42299119,39.62200075,1.839073762,252.1850793,0.280078646,980.254349,1226.956505,27.74847824,1130.572717,541.5134998,238.2116632,344.1303054,1319.483736,1474.665668,73.24782044,83.03003797,674.9065569,2681.627372,3335.176783,146.8510016
7/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/05/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/05/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/05/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/05/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/05/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/05/2019,118.0135524,240.9851551,262.829636,218.3699236,149.2743607,713.2185943,671.5688052,798.5439786,709.149399,556.4822375,58.09447133,6.249635854,31.75914602,494.3906555,318.0078587,46.97103795,138.9583164,0.0136413,13.17284533,5.263302149,0.018327942,59.68742105,39.38257216,77.30046713,40.66311401,1071.076132,679.7330229,20.40771345,1158.173347,0.929956055,39.20286191,7.611362499,347.4377209,264.1050699,1388.183392,1263.089503,31.76320348,1671.298628,854.9291369,463.8039691,162.2203076,1420.732396,1790.277926,80.06958801,88.6081693,813.4836754,3855.325262,3720.742775,219.1099336
7/05/2019,117.193204,203.3766832,209.9317742,224.9911561,191.1541419,783.9888121,813.2532906,837.8890507,665.5754671,547.5075093,57.45938708,6.436497881,31.96415192,494.3906555,322.1930887,66.77514757,143.8687379,0.0136413,14.92880931,6.528209942,0.018327942,58.7806571,38.21041008,80.46433919,41.92756545,1013.002302,778.6761493,23.01372167,1125.849263,11.89009353,37.53290787,14.55050602,339.2596822,360.1846996,1476.837533,1258.25121,31.99990824,1453.384956,814.8034254,440.5071524,535.819319,1357.886836,1931.065256,81.67285399,89.53432965,787.8653458,3677.31795,3684.682111,209.3022965
8/05/2019,153.7118266,172.8524213,183.117881,199.6368438,141.0128871,694.0405789,735.9770791,758.5661244,671.5833303,567.9984898,39.09670088,6.491179498,24.42485281,494.3906555,245.3037869,54.33380743,85.10749942,0.0136413,10.4717832,4.942861465,0.018327942,43.9588141,32.62879402,85.85471096,32.94453108,644.2168966,608.0556031,34.49587878,1092.761343,26.47276397,31.60833583,12.89039809,200.7614496,222.5734461,1127.949289,1196.197253,24.45968603,1107.975297,720.9965887,317.661346,779.2761843,1151.766019,1856.546146,79.83595232,87.3919444,534.8863906,2935.122243,2843.084163,154.558762
9/05/2019,103.95967,189.368375,209.6682046,197.395689,154.9514687,771.1848721,776.7146871,817.5186743,658.6997157,560.5869472,60.11146662,6.034687037,31.90560273,494.3906555,326.6446088,65.15890922,112.2051875,0.0136413,13.45533439,6.105071557,0.018327942,59.14773073,36.64728122,79.88094162,41.94990132,1027.196174,737.047056,23.76775583,1152.893614,18.86277042,38.26807696,2.768894358,257.1700603,322.8642396,1459.057289,1257.277838,31.90787382,1662.065709,837.9097083,466.5571636,131.0854765,1324.167555,1741.399913,79.15018852,84.22427193,691.4949501,4057.795605,3765.858414,214.2351418
10/05/2019,103.737952,192.4752865,172.7870553,188.0928891,134.9283142,798.5325199,798.1705364,822.7680082,695.5434338,559.6018617,48.39330549,6.205763067,29.60597212,494.3906555,205.3625374,58.8542608,72.13798089,0.0136413,13.06022523,8.790985738,0.018327942,49.30524376,27.64291831,85.54065488,36.90335522,888.1514039,700.1783862,27.18586032,1105.083049,9.618561771,53.24092084,16.17987649,184.3348559,116.1689385,1319.51922,1235.17101,29.59028793,1611.026226,693.1260282,388.9929111,5907.446943,1223.318833,7500.542197,77.69336571,85.44006715,451.7738606,3541.767259,3665.497106,173.6791757
11/05/2019,119.2156141,171.0529002,159.1607477,204.3288043,119.3329521,792.8372517,754.8703891,759.3009221,632.9302673,561.1141189,58.60194075,6.16729656,29.57839435,494.3906555,233.2203464,48.32322841,87.15609867,0.0136413,16.23492351,10.18718807,0.018327942,53.32863191,32.3940386,81.00411763,37.49569045,1064.941947,713.4578612,26.91101819,1137.336124,7.522458021,58.70134808,17.76895438,241.4490913,47.60175525,1428.676861,1242.408882,29.57090721,1795.602056,505.2965455,185.9830805,6604.571094,1239.064298,8393.056585,77.50156138,82.70042217,587.2955415,4176.791631,3500.192422,195.3066763
12/05/2019,124.3995445,248.0401029,216.4863447,230.7694368,138.6814798,726.3528974,725.9411299,793.943506,594.5221329,534.2405275,53.31129351,6.305009162,27.34937611,494.3906555,248.3755797,50.58294431,114.8625559,9.921199309,12.27294371,5.621726103,13.28832705,53.7714954,35.23574372,76.86967125,34.64783854,920.1881661,799.1330277,31.7569726,1156.775829,34.35563478,44.12775287,7.652582811,319.3760316,0.023444282,1304.130616,1251.280089,27.34804277,1403.04248,592.7860367,255.7205889,4299.429561,1111.558519,5702.46449,76.49786641,80.42524879,715.6992606,3857.505806,3326.191915,212.9441364
13/05/2019,158.1976199,269.3321909,233.0071398,220.6786262,168.2422243,679.8140116,675.0886807,771.1522077,653.6309939,639.3322795,41.55218109,6.115147581,22.65926188,494.3906555,250.2034288,63.78695308,119.4782777,17.56703797,9.555069258,3.626196092,23.69805889,44.80349332,28.78943505,81.03773424,27.60733124,741.9975281,300.9013016,32.92890921,1168.117883,30.15826621,37.60267269,7.099831983,278.3042362,-0.168346508,864.810228,1223.517375,22.78381082,1523.232713,756.954495,378.9563103,4019.187085,1550.338909,5542.274725,76.5757712,78.42628589,574.1742564,2971.156057,2890.593437,163.0826725
14/05/2019,109.3486195,219.857571,199.3519905,198.5070283,86.01440065,747.1295702,727.5176182,779.2775949,700.1131467,668.4222477,46.91537465,6.257157624,31.61093277,494.3906555,233.3384714,100.6007533,147.0843194,23.83892307,9.038112278,5.377044411,33.95263025,60.68402272,37.83084615,78.43374776,38.02597403,482.4596797,694.9400154,37.2553625,1182.452525,51.64596331,38.63063728,6.751855991,355.0668893,0.016903039,1203.176425,1279.58832,31.61040469,1535.204422,986.4375259,580.2232623,3822.498393,1526.238362,5357.66612,79.73621424,74.43737605,751.4113442,4166.648499,3754.783614,221.4324658
15/05/2019,109.103083,250.6623848,247.6861949,251.0787753,127.9562738,721.5162797,663.3724087,772.7967117,538.6974791,610.5236908,57.02926832,5.976559023,32.58749237,494.3906555,266.5436224,63.80660265,84.97550787,25.87827064,17.00463665,2.480976919,35.31038592,60.71315534,39.67727943,75.8757672,40.53364169,765.2727227,638.4500812,28.54192158,1193.341996,27.41896884,35.48568382,9.996949321,344.0912274,87.01040311,1283.243319,1278.525019,32.59791795,1477.727133,701.5752491,329.7163983,4089.621127,1450.710806,5552.377208,78.26562844,75.87086117,802.1928881,4206.359898,3754.276157,221.4658823
16/05/2019,137.7026125,256.9787415,240.7064135,240.3076393,102.1761153,775.7951963,700.3844913,748.7419107,621.3681274,655.7178862,40.4387212,6.193366983,28.30264691,494.3906555,254.1982771,28.3138935,79.13134354,17.58722609,16.8503628,0.744209274,23.06420738,50.87678613,33.2117079,78.39508028,35.91004113,700.419505,668.2863227,29.84841086,1146.526821,4.256699106,34.99310209,22.08808419,257.3859422,192.8766103,1272.745927,1245.162665,28.31402132,1152.256611,633.5307714,300.5116166,3444.628257,1183.349741,4564.8873,74.28366661,74.03888237,683.946941,3289.623312,3150.348405,193.4986008
17/05/2019,111.8172171,244.9025407,108.8486037,253.2578817,72.65387146,782.1886966,791.148012,799.8233372,722.2090063,720.723262,51.18916413,6.224153189,32.3823039,494.3906555,248.0064992,24.55045414,65.17497957,0.326505967,18.43705528,0.281145031,0.868415356,58.71459134,37.87653962,77.02887136,39.89835514,746.3472208,549.0767938,27.09266267,1214.096412,6.156899568,37.14418322,13.44381751,337.3620282,172.1488037,1154.312771,1265.606281,32.40070236,1540.780034,431.9154983,208.9436694,3211.206981,1048.038905,4722.665951,77.19507431,78.99285419,772.7582386,3508.725918,3581.378588,206.9843056
18/05/2019,109.3792046,148.8214186,96.88443931,256.1973662,78.47115385,807.2047688,845.7949228,858.8839481,703.1541526,663.9652108,50.66334403,6.176825484,32.65671472,494.3906555,242.2184715,32.65012655,74.71824774,0.014107842,19.04847088,0.254046419,0.868415356,58.93449273,36.77154884,78.02286995,41.46230637,901.2046769,658.7086154,25.02394628,1197.011194,2.51375984,36.70596501,18.3861497,361.7211081,344.0548299,1375.440962,1265.299994,32.66492911,1437.928045,783.019989,464.1865806,3329.683455,885.0799167,4710.642512,78.58415773,79.33819364,750.4159128,3703.48015,3595.394907,195.6224852
19/05/2019,116.4851174,135.4858885,105.3896772,140.4490555,96.06173187,815.7777328,814.4184707,863.9395447,752.2353104,748.636673,49.24651774,6.914687634,32.18583214,494.3906555,239.9342362,34.18905848,74.64942638,0.0140625,14.79741746,0.377927743,0.868415356,58.18793329,36.98243356,79.01253696,41.06408419,874.7435824,712.948935,24.10811037,1209.602596,4.341003102,39.19574565,10.57519346,374.5801599,343.2469908,1438.905496,1260.81725,32.15465295,1536.003193,837.3993991,480.3978999,3392.002841,1061.010244,4872.124403,78.20385088,79.84237678,764.5832162,3783.936865,3511.015951,194.5719685
20/05/2019,104.5876045,113.3346821,104.1259755,129.0322588,82.46783539,823.1924313,841.2114032,848.1536397,791.1824585,670.9849963,46.64239141,6.914687634,34.21636151,494.3906555,236.341154,32.47675951,74.25561684,0.013881228,13.2690287,2.144896526,0.868415356,59.59375058,39.32880474,79.91641377,43.35276571,764.387325,727.8336768,29.81405494,1211.89253,2.141900879,35.84627765,17.62750674,357.5771156,343.6544868,1382.525193,1282.334601,34.21279936,1660.419893,954.4781347,626.0564939,4342.24193,1282.561211,5941.588149,80.90281768,82.55645773,785.9884001,3996.236568,3772.175347,207.7175226
21/05/2019,107.6745074,121.5822928,100.0635592,130.3462435,87.23170506,821.4383822,839.3488752,841.8714379,820.3401988,713.3424874,54.83003145,6.914687634,35.45525736,494.3906555,176.925254,36.29592743,75.59125135,0.296275873,14.21254749,3.144668136,0.934728312,60.14602305,38.85681411,80.95097885,43.76324394,875.5888355,638.1042707,29.49847768,1259.748153,42.76711688,36.39318799,19.32186932,361.8845537,338.9833277,1359.28499,1293.742533,35.44603788,1632.886801,747.7478744,155.7502794,5570.540372,1629.496205,7140.585746,74.06238594,82.98125099,760.4459643,4179.71413,3972.957293,215.3939425
22/05/2019,104.7236121,113.0361842,105.3165276,127.5851467,82.5430333,834.1215994,857.7093726,868.2610038,823.7774034,689.2710871,55.90288464,6.914687634,35.15772247,494.3906555,270.3816287,39.37031778,81.81136192,0.285446763,16.66385999,6.224148089,0.497224661,62.15641732,40.7273684,80.95080388,44.8716899,999.6462773,708.1694622,25.48587568,1220.963383,45.40864513,38.80508908,12.34467388,382.84845,281.0433757,1463.949733,1291.240129,35.17050529,1312.762596,871.4760017,150.4358676,7010.511063,1454.905848,8272.390819,76.22934497,83.58303644,801.1595294,4190.599051,3977.274674,201.2887429
23/05/2019,104.260213,130.4121703,119.969699,217.5956788,112.2290144,829.7107949,833.6125588,849.4820533,819.3491759,719.6446555,51.99617034,6.821268882,33.67604839,494.3906555,316.3441947,32.56038767,66.11638449,0.285446763,17.41907248,3.59628061,0.018660086,60.84363856,39.34648268,79.47453755,44.66292655,979.7619439,695.8096157,24.14369475,1190.407857,9.524688548,37.17221991,11.18973955,331.4392044,325.3477909,1426.802333,1276.288998,33.65958949,1315.903546,822.1974849,470.3867464,7818.605188,1528.473428,9078.177194,78.73633926,83.43490063,794.2166557,3930.281382,3926.993761,189.1937659
24/05/2019,107.3163891,233.3299654,172.7294051,250.3015623,74.25367966,736.8003952,737.1581952,826.0913537,810.4090026,762.9128817,54.23009277,6.686640739,32.18690107,494.3906555,326.5803243,21.3608367,66.6899085,0.285446763,20.212013,1.831387662,0.018702818,60.62031208,40.78426934,79.1328888,40.30536926,876.7688508,407.4622222,20.7773554,1273.376287,4.454657216,39.39444181,14.00621943,299.8242592,106.7193952,1028.533252,1271.154595,32.18675851,1552.359062,566.3658803,347.2395413,7774.854065,1477.628913,9308.884574,76.75326143,87.5918599,823.0875054,4025.568802,4082.913774,192.6714455
25/05/2019,178.2329179,265.2134081,199.7306849,180.7158623,201.1848574,750.2604313,737.0919651,750.4714923,685.3262695,681.4926388,26.46437237,7.127873228,21.50614603,494.3906555,236.1313525,14.93744598,44.17992984,0.285446763,8.621158682,2.247764294,0.019001921,40.9701296,25.63170128,85.65496597,29.61466714,604.0772545,331.9134998,32.4482287,1155.771555,2.649862408,39.20190353,13.61446765,182.2946653,122.3930686,913.9004265,1174.346099,21.60179503,1441.174974,555.1253618,196.9050032,7050.180617,1428.069004,8470.987404,75.38055857,87.23605654,495.7311,2700.94487,2826.245537,124.00481
26/05/2019,186.5296735,226.6505455,146.1821039,184.0128275,153.2088771,781.9584773,726.6274294,793.9089482,721.5528269,694.2703376,24.7816998,6.908952406,26.0768924,494.3906555,199.8180337,0.266095292,34.74108931,0.285446763,8.853108847,2.348561032,0.019065037,53.06394004,31.12879442,85.11339714,32.01112591,530.9520689,841.6489895,35.13359608,1146.008375,0.656464573,43.03407011,14.55383728,161.0153051,131.0602721,1273.38105,1165.660719,26.0893197,1552.607878,564.8509142,212.1823817,6741.996301,1621.771789,8276.424973,74.0251578,88.17542989,502.7398966,3170.880475,2318.274256,132.9129617
